ObjectID,Name,OriginID,DestinationID,DestinationRank,Total_Meters
8807,2567 - 3685,2567,3685,29,2001.568667910896700
8808,2567 - 2572,2567,2572,30,2022.646044089530500
8809,2567 - 2498,2567,2498,31,2039.411666556193900
8810,2567 - 2496,2567,2496,32,2041.843740541215300
8811,2567 - 2537,2567,2537,33,2063.652553081611100
8812,2567 - 2563,2567,2563,34,2078.315620987933900
8813,2567 - 2565,2567,2565,35,2174.767346270361500
8814,2567 - 2562,2567,2562,36,2238.196482302184900
8815,2567 - 4058,2567,4058,37,2315.757027644994200
8816,2567 - 2497,2567,2497,38,2323.211655340264300
8817,2567 - 1001,2567,1001,39,2416.762817648177100
8818,2567 - 3635,2567,3635,40,2515.957735630906400
8819,2567 - 3291,2567,3291,41,2599.899102061053300
8820,2567 - 2571,2567,2571,42,2601.078476080482700
8821,2567 - 2707,2567,2707,43,2608.960849527946700
8822,2567 - 4050,2567,4050,44,2736.579259568516600
8823,2567 - 2561,2567,2561,45,2738.961742254914000
8824,2567 - 4051,2567,4051,46,2795.788782408395500
8825,2567 - 2540,2567,2540,47,2895.183906474808700
8826,2567 - 3660,2567,3660,48,2927.020165479779700
8827,2567 - 2542,2567,2542,49,3266.911280527301600
8828,2567 - 2547,2567,2547,50,3350.490429734476900
8829,2567 - 4059,2567,4059,51,3380.591322296425900
8830,2567 - 2569,2567,2569,52,3385.809443049565700
8831,2567 - 3797,2567,3797,53,3430.017605386031400
8832,2567 - 3790,2567,3790,54,3471.423854438952700
8833,2567 - 2548,2567,2548,55,3551.761472651252900
8834,2567 - 3292,2567,3292,56,3579.144620321035700
8835,2567 - 3377,2567,3377,57,3597.741301566282800
8836,2567 - 4061,2567,4061,58,3604.707379762677200
8837,2567 - 2568,2567,2568,59,3618.925745944031400
8838,2567 - 4057,2567,4057,60,3665.208071550552600
8839,2567 - 3798,2567,3798,61,3710.620905749714000
8840,2567 - 3792,2567,3792,62,3857.976619922504600
8841,2567 - 3841,2567,3841,63,3960.849639009969900
8842,2567 - 4052,2567,4052,64,4017.427170054772400
8843,2567 - 3795,2567,3795,65,4095.248517381847300
8844,2567 - 3293,2567,3293,66,4176.796100835279500
8845,2567 - 2822,2567,2822,67,4203.857712597750800
8846,2567 - 3838,2567,3838,68,4229.952496610275400
8847,2567 - 4062,2567,4062,69,4242.325208408598900
8848,2567 - 4055,2567,4055,70,4249.251879058309000
8849,2567 - 3799,2567,3799,71,4254.623635901937600
8850,2567 - 3794,2567,3794,72,4338.119903452299700
8851,2567 - 4054,2567,4054,73,4561.776202804257100
8852,2567 - 3793,2567,3793,74,4619.382589346018900
8853,2567 - 2544,2567,2544,75,4638.955403243035100
8854,2567 - 2823,2567,2823,76,5044.319505694742500
8855,2567 - 3791,2567,3791,77,5592.735603059376400
8856,3799 - 3799,3799,3799,1,0.000000000000000
8857,3799 - 3798,3799,3798,2,649.647438341161890
8858,3799 - 3794,3799,3794,3,666.077201510363120
8859,3799 - 3797,3799,3797,4,825.076971576905630
8860,3799 - 3795,3799,3795,5,1000.212496584905100
8861,3799 - 2547,3799,2547,6,1044.700135694124600
8862,3799 - 2548,3799,2548,7,1156.417231335799200
8863,3799 - 3838,3799,3838,8,1333.576134353738300
8864,3799 - 3841,3799,3841,9,1338.001177631932700
8865,3799 - 2540,3799,2540,10,1506.056641137856600
8866,3799 - 2561,3799,2561,11,1562.084371799023100
8867,3799 - 3792,3799,3792,12,1632.902716032351900
8868,3799 - 3291,3799,3291,13,1732.297201170501200
8869,3799 - 3793,3799,3793,14,1734.999114844632000
8870,3799 - 1001,3799,1001,15,1886.415411514760300
8871,3799 - 4051,3799,4051,16,1909.470465500341300
8872,3799 - 2497,3799,2497,17,1985.428134820673000
8873,3799 - 3635,3799,3635,18,2010.257209034831000
8874,3799 - 2562,3799,2562,19,2062.849631751752000
8875,3799 - 2571,3799,2571,20,2108.901896188253900
8876,3799 - 2565,3799,2565,21,2173.639549922375000
8877,3799 - 2496,3799,2496,22,2262.201555125721800
8878,3799 - 2569,3799,2569,23,2285.000686959712800
8879,3799 - 3390,3799,3390,24,2386.507381662728200
8880,3799 - 4047,3799,4047,25,2418.369373264332400
8881,3799 - 3619,3799,3619,26,2489.829965975526600
8882,3799 - 2498,3799,2498,27,2518.884562003543100
8883,3799 - 2568,3799,2568,28,2520.800132150579000
8884,3799 - 2539,3799,2539,29,2525.965993598382700
8885,3799 - 4052,3799,4052,30,2566.521476196021000
8886,3799 - 3294,3799,3294,31,2721.120560077794400
8887,3799 - 2495,3799,2495,32,2747.204987877147700
8888,3799 - 2494,3799,2494,33,2871.009056381671100
8889,3799 - 3660,3799,3660,34,2913.577479803627300
8890,3799 - 4054,3799,4054,35,2920.239049432706000
8891,3799 - 2537,3799,2537,36,3013.143671155126400
8892,3799 - 4060,3799,4060,37,3041.994813172692400
8893,3799 - 3455,3799,3455,38,3049.234514433604100
8894,3799 - 4055,3799,4055,39,3076.188686361957500
8895,3799 - 3684,3799,3684,40,3091.320430151636200
8896,3799 - 2499,3799,2499,41,3092.489631426403300
8897,3799 - 3685,3799,3685,42,3101.169387731340100
8898,3799 - 2563,3799,2563,43,3132.800793789181200
8899,3799 - 3621,3799,3621,44,3166.135494399362900
8900,3799 - 2552,3799,2552,45,3376.286199549326300
8901,3799 - 2501,3799,2501,46,3381.921709806959800
8902,3799 - 2542,3799,2542,47,3429.671350321535100
8903,3799 - 4057,3799,4057,48,3442.241154537784500
8904,3799 - 3513,3799,3513,49,3614.587419209926800
8905,3799 - 2707,3799,2707,50,3663.446022329194000
8906,3799 - 2549,3799,2549,51,3769.293334713074700
8907,3799 - 2566,3799,2566,52,3778.501496993197200
8908,3799 - 2502,3799,2502,53,3796.047848501073500
8909,3799 - 3292,3799,3292,54,3883.736179400883900
8910,3799 - 4048,3799,4048,55,4025.876985395207200
8911,3799 - 2822,3799,2822,56,4054.099057130798400
8912,3799 - 2575,3799,2575,57,4181.250064267457700
8913,3799 - 3687,3799,3687,58,4242.635603135533500
8914,3799 - 2567,3799,2567,59,4254.623635901936700
8915,3799 - 4050,3799,4050,60,4298.404914617634900
8916,3799 - 2570,3799,2570,61,4338.911963010929000
8917,3799 - 4059,3799,4059,62,4420.361297462674900
8918,3799 - 2544,3799,2544,63,4454.878845179983700
8919,3799 - 2503,3799,2503,64,4489.807707885416700
8920,3799 - 2504,3799,2504,65,4753.755525241898800
8921,3799 - 2711,3799,2711,66,4816.356812605915400
8922,3799 - 3293,3799,3293,67,4864.777509543267100
8923,3799 - 3790,3799,3790,68,4969.936531106914100
8924,3799 - 2823,3799,2823,69,5079.314103366428800
8925,3799 - 3686,3799,3686,70,5094.881353963928600
8926,3799 - 3377,3799,3377,71,5099.394544271443000
8927,3799 - 2574,3799,2574,72,5579.044540536477100
8928,3799 - 3791,3799,3791,73,5917.691955919275600
8929,3799 - 4061,3799,4061,74,5919.519111275623800
8930,3799 - 2572,3799,2572,75,5939.338333947178400
8931,3799 - 4058,3799,4058,76,6232.449317502641900
8932,3799 - 4062,3799,4062,77,6557.136939921546400
8933,3660 - 3660,3660,3660,1,0.000000000000000
8934,3660 - 2542,3660,2542,2,598.542460151491920
8935,3660 - 2569,3660,2569,3,654.236442235154870
8936,3660 - 2568,3660,2568,4,740.028810961920950
8937,3660 - 4057,3660,4057,5,790.778204932742710
8938,3660 - 2571,3660,2571,6,835.804671717873250
8939,3660 - 2565,3660,2565,7,845.958494403752070
8940,3660 - 2498,3660,2498,8,921.072491241685270
8941,3660 - 4051,3660,4051,9,1030.784950121385700
8942,3660 - 4060,3660,4060,10,1049.607688191535300
8943,3660 - 3390,3660,3390,11,1049.799981597670200
8944,3660 - 2562,3660,2562,12,1120.075110082575300
8945,3660 - 3292,3660,3292,13,1134.692981758125800
8946,3660 - 2539,3660,2539,14,1138.043255203525400
8947,3660 - 4052,3660,4052,15,1142.997303436963000
8948,3660 - 2563,3660,2563,16,1169.798333416845300
8949,3660 - 3619,3660,3619,17,1183.989560041800400
8950,3660 - 2822,3660,2822,18,1329.427845979940500
8951,3660 - 2496,3660,2496,19,1351.574921071664200
8952,3660 - 4055,3660,4055,20,1374.822012440499700
8953,3660 - 2495,3660,2495,21,1410.177000369089700
8954,3660 - 3291,3660,3291,22,1420.599784695325800
8955,3660 - 1001,3660,1001,23,1513.537055387566900
8956,3660 - 3294,3660,3294,24,1527.941452178032500
8957,3660 - 2494,3660,2494,25,1530.236908300613100
8958,3660 - 2561,3660,2561,26,1590.812614066803900
8959,3660 - 4047,3660,4047,27,1612.002860268494900
8960,3660 - 2707,3660,2707,28,1621.919262384732100
8961,3660 - 4054,3660,4054,29,1687.346336186448300
8962,3660 - 2497,3660,2497,30,1687.381812623654000
8963,3660 - 3684,3660,3684,31,1717.294481577477900
8964,3660 - 2544,3660,2544,32,1764.595458628325300
8965,3660 - 4059,3660,4059,33,1783.798621612317000
8966,3660 - 3455,3660,3455,34,1834.129065763046800
8967,3660 - 2499,3660,2499,35,1870.631395299845100
8968,3660 - 2537,3660,2537,36,1972.570933716100900
8969,3660 - 3621,3660,3621,37,2038.109535605305600
8970,3660 - 3293,3660,3293,38,2154.437653355308600
8971,3660 - 3513,3660,3513,39,2240.561470635768700
8972,3660 - 2552,3660,2552,40,2295.656753377368700
8973,3660 - 2501,3660,2501,41,2301.292263635001700
8974,3660 - 3685,3660,3685,42,2325.650764962386800
8975,3660 - 3635,3660,3635,43,2387.702908128295800
8976,3660 - 2823,3660,2823,44,2391.759869269471400
8977,3660 - 2502,3660,2502,45,2422.021899926915500
8978,3660 - 2549,3660,2549,46,2514.401270676416500
8979,3660 - 4048,3660,4048,47,2651.851036821049500
8980,3660 - 2540,3660,2540,48,2683.469949908798800
8981,3660 - 2566,3660,2566,49,2697.872050821239600
8982,3660 - 3798,3660,3798,50,2783.433952778165800
8983,3660 - 3687,3660,3687,51,2868.609654561374600
8984,3660 - 3799,3660,3799,52,2913.577479803627300
8985,3660 - 2567,3660,2567,53,2927.020165479779700
8986,3660 - 2570,3660,2570,54,2964.886014436771300
8987,3660 - 3797,3660,3797,55,2982.948857853721600
8988,3660 - 2503,3660,2503,56,3115.781759311260000
8989,3660 - 2547,3660,2547,57,3138.776473168467000
8990,3660 - 2575,3660,2575,58,3161.016762372501000
8991,3660 - 2548,3660,2548,59,3340.047516085242900
8992,3660 - 2504,3660,2504,60,3379.729576667742500
8993,3660 - 4061,3660,4061,61,3418.454652319867400
8994,3660 - 3794,3660,3794,62,3516.577658669691100
8995,3660 - 4050,3660,4050,63,3521.012341568462500
8996,3660 - 3792,3660,3792,64,3647.598116865294700
8997,3660 - 2711,3660,2711,65,3711.903020381558200
8998,3660 - 3841,3660,3841,66,3749.135682443959900
8999,3660 - 3795,3660,3795,67,3826.529055973633100
9000,3660 - 4062,3660,4062,68,3966.500153798381200
9001,3660 - 3838,3660,3838,69,4018.238540044265400
9002,3660 - 3686,3660,3686,70,4074.648052068971100
9003,3660 - 3790,3660,3790,71,4371.628300069643000
9004,3660 - 3793,3660,3793,72,4407.668632780009800
9005,3660 - 3377,3660,3377,73,4497.945747196971800
9006,3660 - 2574,3660,2574,74,4558.811238641519600
9007,3660 - 2572,3660,2572,75,4919.105032052220800
9008,3660 - 4058,3660,4058,76,5212.216015607684300
9009,3660 - 3791,3660,3791,77,6492.940048690065900
9010,3791 - 3791,3791,3791,1,0.000000000000000
9011,3791 - 3790,3791,3790,2,2121.311748620423700
9012,3791 - 3377,3791,3377,3,2617.763103248370000
9013,3791 - 4050,3791,4050,4,2971.927707121603800
9014,3791 - 2501,3791,2501,5,4253.663742960899100
9015,3791 - 2566,3791,2566,6,4393.210852493926700
9016,3791 - 3685,3791,3685,7,4414.374006734184100
9017,3791 - 2537,3791,2537,8,4551.357488146896700
9018,3791 - 2552,3791,2552,9,4571.304917720298400
9019,3791 - 2575,3791,2575,10,4703.255514644596600
9020,3791 - 3841,3791,3841,11,4737.082088015442400
9021,3791 - 3635,3791,3635,12,4803.650732640507200
9022,3791 - 3792,3791,3792,13,4809.306448457608900
9023,3791 - 3621,3791,3621,14,4861.134734979201300
9024,3791 - 2540,3791,2540,15,4866.097929162303400
9025,3791 - 3455,3791,3455,16,4881.532098720944300
9026,3791 - 3294,3791,3294,17,4985.961936958829900
9027,3791 - 2574,3791,2574,18,4997.005936373247100
9028,3791 - 3838,3791,3838,19,5089.599957044298200
9029,3791 - 2548,3791,2548,20,5194.175910010058900
9030,3791 - 2499,3791,2499,21,5213.432618151620800
9031,3791 - 2547,3791,2547,22,5222.246173141300500
9032,3791 - 3793,3791,3793,23,5224.019579346742800
9033,3791 - 3795,3791,3795,24,5256.277915048667600
9034,3791 - 2572,3791,2572,25,5258.266393103518600
9035,3791 - 4047,3791,4047,26,5301.484585931570100
9036,3791 - 2495,3791,2495,27,5310.759398370077200
9037,3791 - 2497,3791,2497,28,5322.767394099149000
9038,3791 - 3684,3791,3684,29,5333.735703963888200
9039,3791 - 2711,3791,2711,30,5338.362262983054300
9040,3791 - 3619,3791,3619,31,5338.580504614597000
9041,3791 - 3797,3791,3797,32,5442.086169740081500
9042,3791 - 3390,3791,3390,33,5465.139181397496000
9043,3791 - 3686,3791,3686,34,5481.169122945796500
9044,3791 - 1001,3791,1001,35,5500.111124789237700
9045,3791 - 2494,3791,2494,36,5546.085197521352700
9046,3791 - 2496,3791,2496,37,5561.912525128401300
9047,3791 - 3291,3791,3291,38,5565.717762604978800
9048,3791 - 3794,3791,3794,39,5590.413210123209900
9049,3791 - 2567,3791,2567,40,5592.735603059374600
9050,3791 - 2561,3791,2561,41,5618.690886266297600
9051,3791 - 2549,3791,2549,42,5626.710421662113700
9052,3791 - 3798,3791,3798,43,5690.877811220537300
9053,3791 - 2565,3791,2565,44,5705.502751908549700
9054,3791 - 2502,3791,2502,45,5747.342289586113100
9055,3791 - 2562,3791,2562,46,5765.453618626370400
9056,3791 - 2498,3791,2498,47,5799.863907497481700
9057,3791 - 2539,3791,2539,48,5803.644928599423100
9058,3791 - 3799,3791,3799,49,5917.691955919275600
9059,3791 - 3513,3791,3513,50,5944.285164884066000
9060,3791 - 4051,3791,4051,51,5981.495595318119700
9061,3791 - 4060,3791,4060,52,6111.519660433031300
9062,3791 - 2571,3791,2571,53,6126.788682872668700
9063,3791 - 4048,3791,4048,54,6196.827099275346900
9064,3791 - 2563,3791,2563,55,6202.325641049520500
9065,3791 - 4058,3791,4058,56,6346.776672292380700
9066,3791 - 2569,3791,2569,57,6357.740754456389400
9067,3791 - 3687,3791,3687,58,6413.585717015672300
9068,3791 - 3660,3791,3660,59,6492.940048690066800
9069,3791 - 2570,3791,2570,60,6509.862076891068700
9070,3791 - 2568,3791,2568,61,6593.540199647256500
9071,3791 - 2503,3791,2503,62,6660.757821765556400
9072,3791 - 2707,3791,2707,63,6732.970869589533300
9073,3791 - 2504,3791,2504,64,6924.705639122038500
9074,3791 - 2542,3791,2542,65,6982.306446926387300
9075,3791 - 4052,3791,4052,66,7009.477278940397800
9076,3791 - 4057,3791,4057,67,7235.595023125140000
9077,3791 - 4055,3791,4055,68,7329.125329815735300
9078,3791 - 3292,3791,3292,69,7416.407499778421900
9079,3791 - 4059,3791,4059,70,7504.601342358011600
9080,3791 - 4054,3791,4054,71,7553.826311689882500
9081,3791 - 2822,3791,2822,72,7774.244664172337300
9082,3791 - 2544,3791,2544,73,8209.412276820723500
9083,3791 - 3293,3791,3293,74,8300.806120896866600
9084,3791 - 2823,3791,2823,75,8775.523856044364900
9085,3791 - 4061,3791,4061,76,8796.361708443164400
9086,3791 - 4062,3791,4062,77,9433.979537089086100
9087,4057 - 4057,4057,4057,1,0.000000000000000
9088,4057 - 2542,4057,2542,2,401.472764779050980
9089,4057 - 3292,4057,3292,3,495.775840063416920
9090,4057 - 4055,4057,4055,4,602.657066288357100
9091,4057 - 2822,4057,2822,5,611.857902593013930
9092,4057 - 3660,4057,3660,6,790.778204932742820
9093,4057 - 4052,4057,4052,7,880.677048750820290
9094,4057 - 2544,4057,2544,8,1047.025515241398800
9095,4057 - 2568,4057,2568,9,1048.439294011406000
9096,4057 - 4054,4057,4054,10,1098.845558818705500
9097,4057 - 2569,4057,2569,11,1274.360156026271900
9098,4057 - 3293,4057,3293,12,1451.959427773082600
9099,4057 - 2571,4057,2571,13,1501.358168463430300
9100,4057 - 2565,4057,2565,14,1588.613468838825400
9101,4057 - 2498,4057,2498,15,1663.727465676758400
9102,4057 - 2823,4057,2823,16,1685.122760617743800
9103,4057 - 4051,4057,4051,17,1696.338446866942600
9104,4057 - 4060,4057,4060,18,1787.795594262308200
9105,4057 - 2562,4057,2562,19,1788.348350533132100
9106,4057 - 3390,4057,3390,20,1792.454956032743400
9107,4057 - 4059,4057,4059,21,1820.909735886025800
9108,4057 - 2539,4057,2539,22,1880.698229638598600
9109,4057 - 2563,4057,2563,23,1907.986239487618400
9110,4057 - 3619,4057,3619,24,1926.644534476873600
9111,4057 - 2496,4057,2496,25,2019.204869335221200
9112,4057 - 3291,4057,3291,26,2066.383147877682900
9113,4057 - 2495,4057,2495,27,2152.831974804163100
9114,4057 - 1001,4057,1001,28,2179.500569285723500
9115,4057 - 2561,4057,2561,29,2236.595977249161500
9116,4057 - 3294,4057,3294,30,2270.596426613105900
9117,4057 - 2494,4057,2494,31,2272.891882735686500
9118,4057 - 4047,4057,4047,32,2279.632808532052000
9119,4057 - 2497,4057,2497,33,2350.664270705472100
9120,4057 - 2707,4057,2707,34,2353.342575802005300
9121,4057 - 3684,4057,3684,35,2455.482387648251000
9122,4057 - 3455,4057,3455,36,2576.784040198119300
9123,4057 - 2499,4057,2499,37,2613.286369734918500
9124,4057 - 2537,4057,2537,38,2715.225908151174300
9125,4057 - 3621,4057,3621,39,2780.764510040378400
9126,4057 - 3513,4057,3513,40,2978.749376706541600
9127,4057 - 3635,4057,3635,41,3033.486271310653100
9128,4057 - 2552,4057,2552,42,3038.311727812440900
9129,4057 - 2501,4057,2501,43,3043.947238070074000
9130,4057 - 3685,4057,3685,44,3068.305739397459500
9131,4057 - 2502,4057,2502,45,3160.209805997688400
9132,4057 - 2549,4057,2549,46,3252.589176747189400
9133,4057 - 4062,4057,4062,47,3264.021928216154700
9134,4057 - 2540,4057,2540,48,3329.253313091155200
9135,4057 - 4048,4057,4048,49,3390.038942891822400
9136,4057 - 3798,4057,3798,50,3429.217315960522200
9137,4057 - 2566,4057,2566,51,3440.527025256311800
9138,4057 - 3799,4057,3799,52,3442.241154537783600
9139,4057 - 3687,4057,3687,53,3606.797560632147900
9140,4057 - 3797,4057,3797,54,3628.732221036078000
9141,4057 - 2567,4057,2567,55,3665.208071550552600
9142,4057 - 2570,4057,2570,56,3703.073920507544200
9143,4057 - 2547,4057,2547,57,3784.559836350823400
9144,4057 - 2503,4057,2503,58,3853.969665382032900
9145,4057 - 4061,4057,4061,59,3901.639756862076400
9146,4057 - 2575,4057,2575,60,3903.671736807573300
9147,4057 - 2548,4057,2548,61,3985.830879267599400
9148,4057 - 3794,4057,3794,62,4108.318356048146600
9149,4057 - 2504,4057,2504,63,4117.917482738515000
9150,4057 - 4050,4057,4050,64,4263.667316003535200
9151,4057 - 3792,4057,3792,65,4293.381480047651200
9152,4057 - 3841,4057,3841,66,4394.919045626315900
9153,4057 - 3795,4057,3795,67,4442.453651122687900
9154,4057 - 2711,4057,2711,68,4450.090926452331600
9155,4057 - 3838,4057,3838,69,4664.021903226622300
9156,4057 - 3686,4057,3686,70,4816.096504358343700
9157,4057 - 3793,4057,3793,71,5053.451995962365800
9158,4057 - 3790,4057,3790,72,5114.283274504715300
9159,4057 - 3377,4057,3377,73,5240.600721632045000
9160,4057 - 2574,4057,2574,74,5300.259690930892200
9161,4057 - 2572,4057,2572,75,5660.553484341593500
9162,4057 - 4058,4057,4058,76,5953.664467897057000
9163,4057 - 3791,4057,3791,77,7235.595023125138100
9164,2537 - 2537,2537,2537,1,0.000000000000000
9165,2537 - 2552,2537,2552,2,363.142528394200210
9166,2537 - 2501,2537,2501,3,368.778038651833240
9167,2537 - 3685,2537,3685,4,384.068204419218200
9168,2537 - 3294,2537,3294,5,465.592821984864030
9169,2537 - 3621,2537,3621,6,534.019905914136870
9170,2537 - 3455,2537,3455,7,553.421796691878280
9171,2537 - 4047,2537,4047,8,750.127097784673650
9172,2537 - 2566,2537,2566,9,765.357825838071220
9173,2537 - 3619,2537,3619,10,818.211389640631750
9174,2537 - 3390,2537,3390,11,958.859976854501610
9175,2537 - 2495,2537,2495,12,983.644569305011260
9176,2537 - 2496,2537,2496,13,1010.555036981504400
9177,2537 - 2499,2537,2499,14,1014.711211018676600
9178,2537 - 3635,2537,3635,15,1095.545953011495400
9179,2537 - 2565,2537,2565,16,1185.133636934583400
9180,2537 - 2562,2537,2562,17,1214.096130479474100
9181,2537 - 2575,2537,2575,18,1228.502537389332500
9182,2537 - 3684,2537,3684,19,1285.347534194522700
9183,2537 - 2497,2537,2497,20,1286.204846906553300
9184,2537 - 2494,2537,2494,21,1293.645888820487500
9185,2537 - 1001,2537,1001,22,1382.904099197465900
9186,2537 - 2498,2537,2498,23,1472.749078432415700
9187,2537 - 2539,2537,2539,24,1476.530099534357100
9188,2537 - 3291,2537,3291,25,1565.540510200542900
9189,2537 - 2571,2537,2571,26,1575.431194725772000
9190,2537 - 2549,2537,2549,27,1578.322251892748200
9191,2537 - 4050,2537,4050,28,1579.429781025293800
9192,2537 - 2540,2537,2540,29,1637.368568925869800
9193,2537 - 2502,2537,2502,30,1698.954119816747200
9194,2537 - 2561,2537,2561,31,1704.603150394403200
9195,2537 - 4051,2537,4051,32,1767.517497740684800
9196,2537 - 3792,2537,3792,33,1800.390138395393000
9197,2537 - 2711,2537,2711,34,1863.609285727789500
9198,2537 - 3513,2537,3513,35,1895.896995114700100
9199,2537 - 3660,2537,3660,36,1972.570933716101300
9200,2537 - 2547,2537,2547,37,2000.509302923665900
9201,2537 - 3841,2537,3841,38,2054.627553148458900
9202,2537 - 4060,2537,4060,39,2063.131490663666200
9203,2537 - 2567,2537,2567,40,2063.652553081611100
9204,2537 - 3686,2537,3686,41,2142.133827085801800
9205,2537 - 4048,2537,4048,42,2148.438929505980900
9206,2537 - 2563,2537,2563,43,2153.937471280155500
9207,2537 - 2548,2537,2548,44,2196.814144697441900
9208,2537 - 3797,2537,3797,45,2220.349299522446900
9209,2537 - 2569,2537,2569,46,2357.563502051953900
9210,2537 - 3687,2537,3687,47,2365.197547246306400
9211,2537 - 3790,2537,3790,48,2430.045739526473900
9212,2537 - 2570,2537,2570,49,2461.473907121702700
9213,2537 - 3798,2537,3798,50,2469.140941002903200
9214,2537 - 2542,2537,2542,51,2516.634647142123000
9215,2537 - 3377,2537,3377,52,2556.363186653804000
9216,2537 - 3838,2537,3838,53,2571.798728958363900
9217,2537 - 2568,2537,2568,54,2593.362947242820200
9218,2537 - 2503,2537,2503,55,2612.369651996191400
9219,2537 - 2574,2537,2574,56,2626.297013658350800
9220,2537 - 2707,2537,2707,57,2684.582699820168700
9221,2537 - 3793,2537,3793,58,2713.160503484508800
9222,2537 - 4057,2537,4057,59,2715.225908151174700
9223,2537 - 3795,2537,3795,60,2734.449889116536300
9224,2537 - 2504,2537,2504,61,2876.317469352674400
9225,2537 - 2572,2537,2572,62,2986.590807069052100
9226,2537 - 4052,2537,4052,63,3009.300026535962400
9227,2537 - 3799,2537,3799,64,3013.143671155126000
9228,2537 - 3292,2537,3292,65,3040.724088742757900
9229,2537 - 3794,2537,3794,66,3068.585184191078500
9230,2537 - 2822,2537,2822,67,3253.875549198372900
9231,2537 - 4055,2537,4055,68,3273.180127980298500
9232,2537 - 4058,2537,4058,69,3279.701790624515100
9233,2537 - 4059,2537,4059,70,3452.676815557048500
9234,2537 - 4054,2537,4054,71,3553.649059285447000
9235,2537 - 2544,2537,2544,72,3689.043161846757800
9236,2537 - 3293,2537,3293,73,4059.372720183140700
9237,2537 - 2823,2537,2823,74,4309.852056260102500
9238,2537 - 3791,2537,3791,75,4551.357488146897600
9239,2537 - 4061,2537,4061,76,4747.973538673796600
9240,2537 - 4062,2537,4062,77,5385.591367319719200
9241,2503 - 2503,2503,2503,1,0.000000000000000
9242,2503 - 2570,2503,2570,2,150.895744874488400
9243,2503 - 2504,2503,2504,3,263.947817356482630
9244,2503 - 4048,2503,4048,4,463.930722490210260
9245,2503 - 3513,2503,3513,5,875.220288675491020
9246,2503 - 3687,2503,3687,6,890.274366050965230
9247,2503 - 2502,2503,2502,7,964.105227532206070
9248,2503 - 2549,2503,2549,8,1140.835004952207300
9249,2503 - 2567,2503,2567,9,1469.103493085069900
9250,2503 - 3684,2503,3684,10,1485.769749595668100
9251,2503 - 2494,2503,2494,11,1620.381117064746400
9252,2503 - 2499,2503,2499,12,1710.851103390114500
9253,2503 - 2495,2503,2495,13,1801.620863547179900
9254,2503 - 3619,2503,3619,14,2002.976923522890300
9255,2503 - 2575,2503,2575,15,2008.950567765158700
9256,2503 - 2539,2503,2539,16,2012.660418991833700
9257,2503 - 3455,2503,3455,17,2070.162879286312500
9258,2503 - 3621,2503,3621,18,2078.349746082054500
9259,2503 - 3390,2503,3390,19,2103.300326222689400
9260,2503 - 4060,2503,4060,20,2176.271234202924900
9261,2503 - 3294,2503,3294,21,2184.632304790122800
9262,2503 - 2498,2503,2498,22,2228.173260387674400
9263,2503 - 2496,2503,2496,23,2230.605334372695300
9264,2503 - 2711,2503,2711,24,2253.986347986848200
9265,2503 - 2563,2503,2563,25,2267.077214819414200
9266,2503 - 2552,2503,2552,26,2340.305302193158700
9267,2503 - 2565,2503,2565,27,2363.528940101841300
9268,2503 - 4047,2503,4047,28,2399.978269794465200
9269,2503 - 2562,2503,2562,29,2426.958076133665600
9270,2503 - 2566,2503,2566,30,2438.094366120829800
9271,2503 - 2497,2503,2497,31,2511.973249171744600
9272,2503 - 1001,2503,1001,32,2605.524411479657400
9273,2503 - 2537,2503,2537,33,2612.369651996191800
9274,2503 - 3686,2503,3686,34,2619.991925892860800
9275,2503 - 2501,2503,2501,35,2663.221530063057300
9276,2503 - 3291,2503,3291,36,2788.660695892534000
9277,2503 - 2571,2503,2571,37,2789.840069911963400
9278,2503 - 2707,2503,2707,38,2797.722443359427000
9279,2503 - 2561,2503,2561,39,2927.723336086394700
9280,2503 - 3685,2503,3685,40,2965.449483242477100
9281,2503 - 4059,2503,4059,41,2967.771988326107500
9282,2503 - 4051,2503,4051,42,2984.550376239876200
9283,2503 - 3635,2503,3635,43,3064.674834545485700
9284,2503 - 2574,2503,2574,44,3104.155112465409700
9285,2503 - 3660,2503,3660,45,3115.781759311260000
9286,2503 - 4061,2503,4061,46,3125.828462599658000
9287,2503 - 2540,2503,2540,47,3443.901005389388500
9288,2503 - 2542,2503,2542,48,3455.672874358782300
9289,2503 - 2572,2503,2572,49,3464.448905876111000
9290,2503 - 2569,2503,2569,50,3574.571036881046000
9291,2503 - 4058,2503,4058,51,3757.559889431573500
9292,2503 - 4062,2503,4062,52,3763.446291245579200
9293,2503 - 3292,2503,3292,53,3767.906214152516400
9294,2503 - 2568,2503,2568,54,3807.687339775511600
9295,2503 - 4057,2503,4057,55,3853.969665382033300
9296,2503 - 4050,2503,4050,56,3856.049738918896800
9297,2503 - 2547,2503,2547,57,3899.207528649056700
9298,2503 - 3797,2503,3797,58,3978.734704300612500
9299,2503 - 2548,2503,2548,59,4100.478571565832700
9300,2503 - 3798,2503,3798,60,4189.365944211756900
9301,2503 - 4052,2503,4052,61,4206.188763886252700
9302,2503 - 3293,2503,3293,62,4365.557694666759700
9303,2503 - 2822,2503,2822,63,4392.619306429231100
9304,2503 - 3792,2503,3792,64,4408.029172345884900
9305,2503 - 4055,2503,4055,65,4438.013472889790100
9306,2503 - 3799,2503,3799,66,4489.807707885418500
